business_id,categories
KjwVSYhOXqzEqIvMaLWRfg,"cosmetic dentists, health & medical, general dentistry, oral surgeons, dentists"
TE0wa5Qq64ntNRa72DpwWQ,"endodontists, health & medical, dentists, oral surgeons"
4aqZdvyqaFL3Zb2Oe04XZg,"health & medical, dentists, general dentistry"
W5K-Z5HOVY69LDSsrnnE0g,"dentists, health & medical, oral surgeons"
YQ3MYXj-oJw3TE52SItbMA,"dentists, health & medical, general dentistry"
nMws4xYF6ei95cHpTp7f4g,"general dentistry, dentists, oral surgeons, health & medical, cosmetic dentists"
OkGwJGmUQv8JPTJ91gruhA,"dentists, general dentistry, orthodontists, cosmetic dentists, health & medical"
5Q72xBOSaOEIQvKg9zWEIA,"health & medical, medical centers, endodontists, pediatric dentists, dentists, orthodontists"
tA6OLmRFAe1I3KtH-EcivQ,"dentists, pediatric dentists, health & medical"
ZhQ3MvWN3GBPUwG02aZrkg,"periodontists, dentists, general dentistry, health & medical, endodontists, cosmetic dentists"
FI2Lzwuil-_wQ-hUA9zPsw,"health & medical, dentists, pediatric dentists"
g4nj03SpyFEC2gwUvTN3mA,"cosmetic dentists, general dentistry, pediatric dentists, health & medical, doctors, endodontists, dentists, oral surgeons"
QwZsj4lifZ_oywscDCVGnQ,"cosmetic dentists, oral surgeons, health & medical, general dentistry, dentists"
_p-d4eRivLbNV0zuVAnlSQ,"health & medical, pediatric dentists, dentists, general dentistry, cosmetic dentists"
vtb8bXWeVZ8oEZdsQlXFWA,"health & medical, dentists, orthodontists"
QtK60SA8QbWOr0XgsHBPtA,"dentists, health & medical, pediatric dentists"
D-8V-f7HLGUa52GnMnqjIA,"health & medical, orthodontists, general dentistry, dentists, cosmetic dentists"
5e6YgVJOoIIaLt7lI_7ZbQ,"orthodontists, cosmetic dentists, dentists, health & medical, general dentistry"
TCFc7Tget8pMrklvnN8MJQ,"health & medical, podiatrists, orthodontists, physical therapy, sports medicine, dentists, orthopedists, doctors"
oDWqfjhgQx0mee-J0KiEqA,"pediatric dentists, dentists, health & medical"
wk2_jPk8OQol8A_C-1fjPw,"dentists, general dentistry, health & medical"
hs2nEP51QRuF528WXGVPig,"endodontists, general dentistry, cosmetic dentists, dentists, health & medical"
Ie0-Ekeizsd7xUAEWEbUJg,"health & medical, cosmetic dentists, general dentistry, dentists, oral surgeons"
LA64TPYjOmiDdXBQoBQCAw,"dental hygienists, storefront clinics, health & medical, dentists"
Y7zD11mVsZdaBJuurEuOBA,"orthodontists, pediatric dentists, health & medical, cosmetic dentists, oral surgeons, general dentistry, dentists"
Crjf6en_TJHQS1jxJOSUfA,"general dentistry, dentists, orthodontists, health & medical, pediatric dentists, cosmetic dentists"
vP-Sjx52zjI_15X5Q_5GbQ,"doctors, pain management, dentists, health & medical, oral surgeons"
1JEOrqt4a-lHVl7u4YHC3g,"dentists, general dentistry, health & medical"
GeDNEc6yA5kdgCsbFBN-ew,"health & medical, general dentistry, cosmetic dentists, dentists"
YAkvHo9qiImcjobpmKqu3Q,"general dentistry, health & medical, dentists"
4yaV54FBLvaRCrVQk2Yixg,"dentists, health & medical, general dentistry"
t06njuJAd8_WJiC0U-QuoA,"pediatric dentists, orthodontists, dentists, health & medical, cosmetic dentists"
4ofBrZ_pBkrbPf85dfXHDg,"general dentistry, dentists, health & medical"
xmQI8hN7lWjtfRTfM9CdFA,"health & medical, dentists, general dentistry"
H6yTbN8mvTxoIvvKX_a_sA,"general dentistry, dentists, health & medical"
-tFtHkz6Sc1rFPwZ11lrzw,"general dentistry, health & medical, pediatric dentists, dentists"
h912PSt-lvpazwRoLDYDDw,"cosmetic dentists, health & medical, general dentistry, endodontists, dentists"
cMlLnMRgnTzEVM8G57sykQ,"dentists, health & medical, pediatric dentists"
e_pcQ7LYuBPfHwcW6a7wWQ,"health & medical, dentists, cosmetic dentists, orthodontists, general dentistry"
-uN119IbzujroOk9Fl6XNA,"health & medical, cosmetic dentists, general dentistry, dentists"
_kFAXi23q3GZ29qKr8LB0g,"health & medical, general dentistry, dentists, cosmetic dentists, oral surgeons"
LGJVFjHKy168r4keqMq70A,"general dentistry, health & medical, dentists"
DgwjHs22Os7X3C2IFYmh0w,"general dentistry, orthodontists, dentists, periodontists, health & medical, cosmetic dentists"
PDH95NvcWAZb1J4epjU4vw,"general dentistry, cosmetic dentists, health & medical, periodontists, doctors, orthodontists, family practice, dentists"
oixoe-aJJL2Kf_qS2Yimrg,"cosmetic dentists, health & medical, dentists, general dentistry, periodontists"
j2uIPTtof6r1Bl5W0WCnuw,"health & medical, general dentistry, cosmetic dentists, dentists, oral surgeons"
DWGD9u3zqPTH8w4j5VUVsg,"dentists, orthodontists, health & medical"
aKyUCVqLUl9z7o8rwr3q3Q,"education, general dentistry, specialty schools, oral surgeons, pediatric dentists, dentists, health & medical"
A577KO6pUxlgoSIBwSqIoQ,"dentists, cosmetic dentists, orthodontists, health & medical, pediatric dentists"
RPVztM9CwPwRFUeRH_rPBg,"endodontists, cosmetic dentists, health & medical, dentists, general dentistry"
opO8S5rusrbN1mJnVCN3UQ,"dentists, cosmetic dentists, health & medical, general dentistry, periodontists"
uApJhUYZ4SKMr62sJ1pgpg,"health & medical, pediatric dentists, dentists"
8NKGy6Lb_rXmiPso7yE_oQ,"health & medical, general dentistry, endodontists, cosmetic dentists, dentists"
e1Hru2TWDRrxAz07COdiIg,"dentists, general dentistry, endodontists, cosmetic dentists, health & medical"
paVndNZjbcvE9taJvJrRvQ,"automotive, mobile dent repair, local services, auto repair, furniture repair, auto upholstery"
Q6r5JFouQOFrQ3MKbOv-hg,"pediatric dentists, general dentistry, dentists, health & medical, cosmetic dentists"
TlEtbdmQ_iVuMYUXp_XO4A,"general dentistry, dentists, health & medical"
kv0B4ZHkq6YHa_SIytPD7g,"general dentistry, periodontists, health & medical, dentists, cosmetic dentists"
NYLuFIQAGVXItcbQ5naaVQ,"cosmetic dentists, dentists, health & medical, general dentistry, orthodontists"
VbJK-QOcFHTlx0updS4DVA,"general dentistry, dentists, cosmetic dentists, health & medical"
mQId35jmaE3n513JrCxuJg,"dentists, cosmetic dentists, health & medical, orthodontists, general dentistry"
bxtILAraRdLFjZXpkflncQ,"general dentistry, cosmetic dentists, dentists, pediatric dentists, orthodontists, health & medical"
rPvmx6F0mjH0aKZ3H3KzGw,"dentists, cosmetic dentists, pediatric dentists, general dentistry, periodontists, health & medical"
HK9xcIl3A8FpqXgngLx1SA,"endodontists, pediatric dentists, general dentistry, health & medical, dentists"
GMS16E5v7aSE-QjutihHyA,"orthodontists, dentists, health & medical, endodontists, general dentistry"
FwWjnDHuyzfhxD-52P-Tvw,"periodontists, dentists, cosmetic dentists, health & medical, general dentistry"
CitzQy3FOWHb0rStmF9etQ,"dentists, health & medical, general dentistry"
Hau5LPqfLntYR8vXiUOR_g,"dentists, general dentistry, health & medical"
PBO4sYFqf4ebRf0vK20M8A,"dentists, periodontists, health & medical, general dentistry, cosmetic dentists"
Fo7c7dVRF-8XIkEDcguyFQ,"general dentistry, health & medical, cosmetic dentists, oral surgeons, dentists"
zmUOgy8-5I3BP0iNM_w33Q,"general dentistry, health & medical, dentists, oral surgeons, cosmetic dentists"
GY4mXAeo1D7foaibAZj3Tg,"general dentistry, dentists, health & medical"
Ne5YvHojNon3Sbib3ctEHw,"general dentistry, health & medical, dentists"
UgXKPNZMtCeeKn3JVbI_6g,"general dentistry, dentists, health & medical"
chEiNFpUFFs7E4gOeLla4A,"auto detailing, car wash, mobile dent repair, home services, pressure washers, automotive"
8MMb1s7kl3s8OTWTW0x2xA,"pediatric dentists, general dentistry, health & medical, cosmetic dentists, dentists"
PHb_OiHt524LQFfNLEclbw,"endodontists, dentists, cosmetic dentists, health & medical, general dentistry"
EoaTB44JdC-Fy4NKc6VSjA,"health & medical, dentists, general dentistry"
tl64Q9RDVvg-78frSjLnKw,"dental hygienists, dentists, general dentistry, health & medical, teeth whitening, beauty & spas"
o-VUHxSQHwb5Uo0n4M1rKg,"dentists, endodontists, health & medical, oral surgeons"
Jl5ccVwsWk25Dg5LkKYPqQ,"general dentistry, periodontists, dentists, cosmetic dentists, health & medical"
clk3aUMLCNCjvkP97RoeAg,"health & medical, general dentistry, endodontists, dentists"
cXjr3JfZuNvKLC8JWOPE2Q,"health & medical, general dentistry, dentists, oral surgeons"
ErPg8hIYFzCXQZIeTljn_w,"health & medical, cosmetic dentists, general dentistry, dentists"
LL01hTt_eVdp-ws4zMDsrw,"health & medical, dentists, general dentistry"
emj-w4Ql2ueVjSWzahd5kg,"dentists, health & medical, orthodontists, general dentistry"
L1Fim8R6TAzze-ET0TANiA,"health & medical, general dentistry, orthodontists, dentists, cosmetic dentists"
UZpopGgvZq2WIadM7CrGPA,"orthodontists, dentists, general dentistry, cosmetic dentists, health & medical"
ZMgsoabmAoy_xa5baozMwQ,"health & medical, cosmetic dentists, dentists, general dentistry"
VZVbRlvadHuMiVcETbVAOQ,"cosmetic dentists, general dentistry, dentists, health & medical"
Yd-vN5xkvG0q17rahE-YzQ,"doctors, cosmetic dentists, naturopathic/holistic, dentists, health & medical, oral surgeons, general dentistry, orthodontists"
B_dwXxYZvEL032j9kUHz9w,"general dentistry, dentists, health & medical"
F24HrvjZhwgiG4qT8GLJZA,"dentists, health & medical, general dentistry"
D2QV9RtFMk1f-wORBQVFnA,"general dentistry, cosmetic dentists, health & medical, dentists"
LY2-Lbk0fUBUBQowLbFEPA,"pediatric dentists, health & medical, general dentistry, dentists, medical centers, cosmetic dentists"
jNj5Vd4l3mgKC1P-0TWb9g,"cosmetic dentists, health & medical, general dentistry, dentists"
KUVXhgoo4MccGS0juaDJLQ,"general dentistry, health & medical, dentists"
rO-D0nkqbnp83jezjdwqTQ,"pediatric dentists, cosmetic dentists, dentists, health & medical, general dentistry"
p3mhi3IWiXFIrc_CYmJmeA,"health & medical, general dentistry, dentists, orthodontists"
NMmap2aPvgTC9OWJlFsSOg,"dentists, health & medical, general dentistry"
JIbYXoHsKMSWI3pnt9NwgQ,"health & medical, dentists, endodontists, pediatric dentists, general dentistry, cosmetic dentists"
oXUu23qquLIvWyLA7e-6ZA,"health & medical, pediatric dentists, orthodontists, general dentistry, cosmetic dentists, dentists, oral surgeons"
cSqnWUWOlIdOJI7D_7uu1A,"general dentistry, cosmetic dentists, health & medical, oral surgeons, dentists"
IGPcGLYKVQR-GHbyWCzWgw,"dentists, prosthodontists, periodontists, oral surgeons, health & medical, cosmetic dentists"
wOlSmXsyAfODThuqMLuUDQ,"dentists, health & medical, endodontists"
LNnQTPyI3G0Mbw3eXRQqvQ,"oral surgeons, health & medical, medical centers, dentists"
smmLyq8f_YaxXPwZYriBvg,"health & medical, oral surgeons, general dentistry, dentists"
xPirEAysB7zTgKzCpSoqFQ,"dentists, health & medical, general dentistry, endodontists, cosmetic dentists"
4Q1Qy4Cma2GCOzR7ZLgACQ,"dentists, general dentistry, oral surgeons, health & medical"
c1XP4S_mPUJh8RAhltQljw,"cosmetic dentists, health & medical, orthodontists, dentists, general dentistry"
NM3C2VbhxiEN9-xAYjQHEw,"oral surgeons, general dentistry, orthodontists, cosmetic dentists, dentists, health & medical"
-xcC0E5O5xHflKgXwAWlgQ,"dentists, health & medical, general dentistry"
r3pkt0gCNHIX8bK03QhVQQ,"psychologists, hydrotherapy, cosmetic dentists, fitness & instruction, dentists, yoga, beauty & spas, massage therapy, acupuncture, general dentistry, active life, reflexology, counseling & mental health, massage, health & medical"
smAxaC3Fwomra8XBTSL1pg,"orthodontists, dentists, health & medical"
hnMbeaedvftXpAxFK2_kCA,"general dentistry, health & medical, dentists"
tVpv4usIV0yXw0lY7-PC8w,"orthodontists, health & medical, dentists"
x7upRA9Av-WpljTrri1rtw,"dentists, pediatric dentists, health & medical"
FHvOvhUnuFfDv0j5gpqzRg,"endodontists, dentists, health & medical"
DgAniWJ6paaj10n4a014kw,"dentists, general dentistry, health & medical"
XlQ8KKrYzfJjgPuEGB81Aw,"general dentistry, health & medical, professional services, dentists"
RcJq8R9A9iSEIn7XZBzsOw,"general dentistry, health & medical, dentists, cosmetic dentists, periodontists"
Xr8JY-r7HUCRXYL2zQWo4g,"cosmetic dentists, dentists, orthodontists, general dentistry, health & medical"
xVp27uwp2eNfs23Fdmy8xw,"dentists, health & medical, cosmetic dentists, general dentistry"
cNOsobjeOB8ESd7Z6mrH0w,"dentists, general dentistry, health & medical, oral surgeons"
AdCFA8weLVXNIWF5OenKXQ,"health & medical, endodontists, cosmetic dentists, dentists, orthodontists, pediatric dentists"
bdVxctBQ---wJjeFah4zbQ,"dentists, health & medical, orthodontists, endodontists, general dentistry"
2LI3ejP4-gbZ2x_w7tY2Ug,"general dentistry, dentists, health & medical"
cEScexUEvMu1t_252q_hdg,"general dentistry, oral surgeons, health & medical, orthodontists, cosmetic dentists, dentists"
JCPH_h68BQGTwNz6yZUXGg,"health & medical, endodontists, dentists"
OfuQ3rVVkNNB4P97j1QhaQ,"health & medical, pediatric dentists, cosmetic dentists, general dentistry, dentists"
tqzoR8gE0-_Ov5oXtTN-4g,"dentists, general dentistry, health & medical, pediatric dentists"
A9oVkJwzE7LR8DjiZnmHBg,"health & medical, dentists, oral surgeons"
gz1FhM5W1ld-dwgYV5xRZQ,"general dentistry, pediatric dentists, health & medical, cosmetic dentists, endodontists, dentists"
oAQMb0isPwRuYrG0fFs2dw,"dentists, general dentistry, health & medical"
P4bah6KYSOv18PTwKgz-9w,"cosmetic dentists, health & medical, orthodontists, dentists, general dentistry"
yGUieVhfGHxnxdcLuBsenw,"health & medical, dentists, pediatric dentists, orthodontists"
4gCe2hc1P7kwPbotLjSUMA,"medical spas, beauty & spas, dentists, health & medical, general dentistry, cosmetic dentists"
AIDCwDFuQmfTvjHluKKyCA,"dentists, health & medical, cosmetic dentists, prosthodontists, general dentistry"
mbYHBjajeapcDYN7F0NMjQ,"orthodontists, periodontists, health & medical, general dentistry, dentists, cosmetic dentists, pediatric dentists, endodontists"
gCdKz96r7kPt-LBv0gMZ8Q,"health & medical, general dentistry, dentists, cosmetic dentists"
zfMA___zTTBGzZPsKZFWxw,"cosmetic dentists, dentists, general dentistry, orthodontists, health & medical"
iu-kKLcdfkLnikz-rp4Cbg,"health & medical, general dentistry, dentists"
rhiuWbqXdG2pPkygzCqOHA,"general dentistry, dentists, health & medical"
0IKGX_N4fcEhvEEBfpfayA,"general dentistry, health & medical, pediatric dentists, dentists, cosmetic dentists"
S98J2C7Z3XGEbLxGEGdoCQ,"general dentistry, cosmetic dentists, dentists, health & medical, oral surgeons"
9L222XxcGUaQySAHTLU36w,"pediatric dentists, general dentistry, health & medical, cosmetic dentists, dentists"
rcZHxajy0K7F2-A4Xslyig,"oral surgeons, health & medical, dentists"
JODA2a8ELdk5m9BYVx1GIQ,"health & medical, dentists, general dentistry"
jawDq0UKt_WiZVdYsj1q8A,"health & medical, orthodontists, dentists"
em9GQ1MpmF23DCXt2AqiBw,"pediatric dentists, health & medical, dentists"
fg678PYq3CW9yDOyombUtg,"orthodontists, dentists, health & medical"
dS9ZONUPUrjIFddT4WqrSw,"pediatric dentists, cosmetic dentists, dentists, endodontists, health & medical, oral surgeons, general dentistry"
SPaK_JmI-xZg2on37HdY_Q,"dentists, health & medical, cosmetic dentists"
Blag8gXnMHrK3YUinjp0Iw,"health & medical, general dentistry, dentists"
YuyuNY9rHoNhMsO_xtRnrg,"dentists, health & medical, general dentistry"
G96040HhsA1SW8QNctXoQQ,"dentists, periodontists, cosmetic dentists, health & medical, general dentistry"
NBSUfvLAe-Sh63dDH1Ykog,"dentists, periodontists, health & medical"
8pC7jQY8MNHVL0W6pRItfg,"orthodontists, dentists, health & medical, pediatric dentists"
fnfC3IzJVKb-v9elfh-rSw,"dentists, beauty & spas, general dentistry, health & medical, teeth whitening, cosmetic dentists"
eRRnjV6DOFH0AxvjhST3hw,"dentists, cosmetic dentists, general dentistry, oral surgeons, health & medical"
KGuGZnwOAakhUKvu5-rcVg,"health & medical, dentists, general dentistry"
xk6f1JfM3FkS5r2I7oO6pw,"general dentistry, cosmetic dentists, dentists, health & medical"
MCQABzk15LzZ8f-ApWgs5A,"health & medical, cosmetic dentists, dentists, oral surgeons, general dentistry, orthodontists"
n8MCpGNogG7UBjnvMmeElw,"general dentistry, dentists, health & medical, pediatric dentists, cosmetic dentists, endodontists"
mZqcPDTgb0vGVDFrjJu0fA,"health & medical, dentists, general dentistry, cosmetic dentists"
T_-rxKntbxt1MuvZEVewjg,"dentists, endodontists, pediatric dentists, general dentistry, health & medical"
JPRj5Vjjm5jRuyYWgnA9iA,"dentists, health & medical, cosmetic dentists, oral surgeons, general dentistry"
KkM_LJ-Nz2ORsFgA6lCTNg,"oral surgeons, dentists, general dentistry, health & medical, cosmetic dentists"
3z6IFHo3pPU5jaKtVyAqUQ,"health & medical, orthodontists, cosmetic dentists, general dentistry, dentists"
r2QQhaEZm-Go9qEnt1r92Q,"dentists, endodontists, health & medical"
fgpqBO-7oF49LzIuNDT5_g,"oral surgeons, endodontists, health & medical, cosmetic dentists, general dentistry, dentists"
T5gE3r3neFki2QdbLoka5g,"cosmetic dentists, dentists, general dentistry, health & medical, orthodontists"
pSNiIBwiainTZaCbFKgYTQ,"health & medical, cosmetic dentists, general dentistry, dentists"
4Mq8fAWmFqfnfPgivGH3fA,"health & medical, general dentistry, endodontists, dentists, cosmetic dentists"
Z_dg979j2TSfv5O7UDXmcw,"general dentistry, dentists, health & medical"
AWTPEDp9TWnoyUTy900XBA,"general dentistry, dentists, health & medical"
UYbwnLS-nKJ9qV7Hpkqjfw,"orthodontists, dentists, general dentistry, health & medical, pediatric dentists"
_RY7rFO6R_nHfMUCskW_eQ,"general dentistry, orthodontists, dentists, health & medical, cosmetic dentists"
4NWB_5p8v4LmJdUnZgzaeg,"dentists, health & medical, general dentistry, cosmetic dentists"
NUu_GIv6-aIK1MMJee8hcA,"cosmetic dentists, endodontists, health & medical, general dentistry, dentists"
BiF3p3XWonsxbfYcsK97bQ,"cosmetic dentists, dentists, general dentistry, pediatric dentists, health & medical"
q5HEtAh6eDT6ePO_UHjoeg,"dentists, periodontists, endodontists, general dentistry, cosmetic dentists, health & medical, dental hygienists"
dBcWC8sY7ZKyfdxABC2Llw,"oral surgeons, dental hygienists, general dentistry, beauty & spas, medical spas, dentists, cosmetic dentists, endodontists, health & medical, orthodontists"
3ouTk8Q2_0z44AS0NFpioQ,"dental hygienists, cosmetic dentists, health & medical, storefront clinics, dentists, periodontists, general dentistry"
ADJZFmExgwVVVHkV0_ba2g,"cosmetic dentists, general dentistry, doctors, periodontists, dentists, health & medical, family practice, pediatric dentists"
zFfkeBITFLmKp6Z6Byk8ZQ,"orthodontists, dentists, health & medical"
