business_id,categories
WllBAxQd6w3EZHYNOKRoMw,"Dentists, Oral Surgeons, Health & Medical, Orthodontists, Cosmetic Dentists, General Dentistry"
qrof0W4zWkx4JbArLTyrzg,"Health & Medical, General Dentistry, Dentists"
OL4LDjUh7jkLMIaJvdKpow,"Cosmetic Dentists, Pediatric Dentists, Health & Medical, Endodontists, Dentists, General Dentistry"
SrSSyO3hidqNLArEr-sgJw,"Cosmetic Dentists, Orthodontists, Dentists, Health & Medical, General Dentistry"
Bh92WpF0R4_V6Bmtu5Ll2Q,"Doctors, Laser Hair Removal, Cosmetic Surgeons, Health & Medical, Medical Spas, Hair Removal, Beauty & Spas, Dentists, Skin Care, General Dentistry"
-ePLgQ_afOTW1STxD-2RIA,"Dentists, Periodontists, Health & Medical, General Dentistry, Cosmetic Dentists"
IzMyaVVzcoUcykHRUvjx1w,"Cosmetic Dentists, Health & Medical, Endodontists, Dentists, General Dentistry, Oral Surgeons"
kgmmFwrwictFsDqT42Lxxw,"Health & Medical, Dentists, General Dentistry"
p3Bm-m-crbxrM4rl9ooy3g,"Mobile Dent Repair, Automotive, Body Shops, Motorcycle Repair"
VeXY5kZdxqunyAl8zr5jkA,"Cosmetic Dentists, Dentists, Health & Medical"
uHqo3hG_RoDBdFBgmw1pIw,"Health & Medical, General Dentistry, Dentists"
G_74dYLjWMDyU2kK94vhFQ,"Health & Medical, Orthodontists, Dentists"
lQ3nZ1erF8C3yitjkVk5kA,"Dentists, Orthodontists, Health & Medical"
E626TM8-_3v7mPjnbYj2Kw,"Cosmetic Dentists, General Dentistry, Orthodontists, Dentists, Health & Medical"
Ib94a6f3G6kPOgUc9xqw6A,"Orthodontists, General Dentistry, Dentists, Cosmetic Dentists, Health & Medical, Endodontists"
jeBFOWXyh5PH-cUI4ZMo6Q,"General Dentistry, Health & Medical, Cosmetic Dentists, Dentists, Oral Surgeons"
MSLyRZ8TfQh-9r-Inkq4kw,"Dentists, Health & Medical, General Dentistry"
7Pd-L5izdcQNhwz4o3HUaA,"Health & Medical, Dentists, Cosmetic Dentists, Oral Surgeons, General Dentistry"
4lpsDd9CuMxRX50Sj7qpcA,"Dentists, Health & Medical, Cosmetic Dentists, Periodontists, General Dentistry"
OY09jYvcTpIpJ4gFGH8ZBA,"General Dentistry, Health & Medical, Dentists, Endodontists, Orthodontists, Cosmetic Dentists"
g9FU_SE8l08sjnmV8KgKVg,"Health & Medical, Cosmetic Dentists, Dentists, General Dentistry"
0RYRAcN2q98i9mYmPFISrg,"Health & Medical, General Dentistry, Dentists"
uo_I8vvoqqPA6JuzM0Q07A,"General Dentistry, Orthodontists, Health & Medical, Pediatric Dentists, Dentists"
-WDTR5MkTxCzyo2r4nRqTA,"Health & Medical, Cosmetic Dentists, Dentists, General Dentistry, Oral Surgeons"
Z9AJNQoqQ1azetpCFPGDbQ,"Health & Medical, Dentists, General Dentistry"
T1YRyoZs5rXGNYq3fX34eg,"Health & Medical, Pediatric Dentists, General Dentistry, Cosmetic Dentists, Periodontists, Dentists"
vdRLhoCFkQk_sN24dT14OA,"Orthodontists, Cosmetic Dentists, Health & Medical, General Dentistry, Endodontists, Dentists"
KMHYSb1VLfUr6S3Hryp3Qw,"Health & Medical, Cosmetic Dentists, Dentists, General Dentistry"
dF9WrKahOrHATAHCm5ITLw,"Dentists, Orthodontists, Health & Medical"
rITfn--tcngFvuzpNwgilg,"Cosmetic Dentists, Health & Medical, Dentists, General Dentistry"
IwNjsMQr_aPAqIexEV67Sg,"Pediatric Dentists, Dentists, Health & Medical"
aLV95r75ZlT6dgRC57WNrw,"Dentists, General Dentistry, Health & Medical, Cosmetic Dentists, Oral Surgeons"
KjwVSYhOXqzEqIvMaLWRfg,"Cosmetic Dentists, Health & Medical, General Dentistry, Oral Surgeons, Dentists"
TE0wa5Qq64ntNRa72DpwWQ,"Endodontists, Health & Medical, Dentists, Oral Surgeons"
4aqZdvyqaFL3Zb2Oe04XZg,"Health & Medical, Dentists, General Dentistry"
W5K-Z5HOVY69LDSsrnnE0g,"Dentists, Health & Medical, Oral Surgeons"
YQ3MYXj-oJw3TE52SItbMA,"Dentists, Health & Medical, General Dentistry"
nMws4xYF6ei95cHpTp7f4g,"General Dentistry, Dentists, Oral Surgeons, Health & Medical, Cosmetic Dentists"
OkGwJGmUQv8JPTJ91gruhA,"Dentists, General Dentistry, Orthodontists, Cosmetic Dentists, Health & Medical"
5Q72xBOSaOEIQvKg9zWEIA,"Health & Medical, Medical Centers, Endodontists, Pediatric Dentists, Dentists, Orthodontists"
tA6OLmRFAe1I3KtH-EcivQ,"Dentists, Pediatric Dentists, Health & Medical"
ZhQ3MvWN3GBPUwG02aZrkg,"Periodontists, Dentists, General Dentistry, Health & Medical, Endodontists, Cosmetic Dentists"
FI2Lzwuil-_wQ-hUA9zPsw,"Health & Medical, Dentists, Pediatric Dentists"
g4nj03SpyFEC2gwUvTN3mA,"Cosmetic Dentists, General Dentistry, Pediatric Dentists, Health & Medical, Doctors, Endodontists, Dentists, Oral Surgeons"
QwZsj4lifZ_oywscDCVGnQ,"Cosmetic Dentists, Oral Surgeons, Health & Medical, General Dentistry, Dentists"
_p-d4eRivLbNV0zuVAnlSQ,"Health & Medical, Pediatric Dentists, Dentists, General Dentistry, Cosmetic Dentists"
vtb8bXWeVZ8oEZdsQlXFWA,"Health & Medical, Dentists, Orthodontists"
QtK60SA8QbWOr0XgsHBPtA,"Dentists, Health & Medical, Pediatric Dentists"
D-8V-f7HLGUa52GnMnqjIA,"Health & Medical, Orthodontists, General Dentistry, Dentists, Cosmetic Dentists"
5e6YgVJOoIIaLt7lI_7ZbQ,"Orthodontists, Cosmetic Dentists, Dentists, Health & Medical, General Dentistry"
TCFc7Tget8pMrklvnN8MJQ,"Health & Medical, Podiatrists, Orthodontists, Physical Therapy, Sports Medicine, Dentists, Orthopedists, Doctors"
oDWqfjhgQx0mee-J0KiEqA,"Pediatric Dentists, Dentists, Health & Medical"
wk2_jPk8OQol8A_C-1fjPw,"Dentists, General Dentistry, Health & Medical"
hs2nEP51QRuF528WXGVPig,"Endodontists, General Dentistry, Cosmetic Dentists, Dentists, Health & Medical"
Ie0-Ekeizsd7xUAEWEbUJg,"Health & Medical, Cosmetic Dentists, General Dentistry, Dentists, Oral Surgeons"
LA64TPYjOmiDdXBQoBQCAw,"Dental Hygienists, Storefront Clinics, Health & Medical, Dentists"
Y7zD11mVsZdaBJuurEuOBA,"Orthodontists, Pediatric Dentists, Health & Medical, Cosmetic Dentists, Oral Surgeons, General Dentistry, Dentists"
Crjf6en_TJHQS1jxJOSUfA,"General Dentistry, Dentists, Orthodontists, Health & Medical, Pediatric Dentists, Cosmetic Dentists"
vP-Sjx52zjI_15X5Q_5GbQ,"Doctors, Pain Management, Dentists, Health & Medical, Oral Surgeons"
1JEOrqt4a-lHVl7u4YHC3g,"Dentists, General Dentistry, Health & Medical"
GeDNEc6yA5kdgCsbFBN-ew,"Health & Medical, General Dentistry, Cosmetic Dentists, Dentists"
YAkvHo9qiImcjobpmKqu3Q,"General Dentistry, Health & Medical, Dentists"
4yaV54FBLvaRCrVQk2Yixg,"Dentists, Health & Medical, General Dentistry"
t06njuJAd8_WJiC0U-QuoA,"Pediatric Dentists, Orthodontists, Dentists, Health & Medical, Cosmetic Dentists"
4ofBrZ_pBkrbPf85dfXHDg,"General Dentistry, Dentists, Health & Medical"
xmQI8hN7lWjtfRTfM9CdFA,"Health & Medical, Dentists, General Dentistry"
H6yTbN8mvTxoIvvKX_a_sA,"General Dentistry, Dentists, Health & Medical"
-tFtHkz6Sc1rFPwZ11lrzw,"General Dentistry, Health & Medical, Pediatric Dentists, Dentists"
h912PSt-lvpazwRoLDYDDw,"Cosmetic Dentists, Health & Medical, General Dentistry, Endodontists, Dentists"
cMlLnMRgnTzEVM8G57sykQ,"Dentists, Health & Medical, Pediatric Dentists"
e_pcQ7LYuBPfHwcW6a7wWQ,"Health & Medical, Dentists, Cosmetic Dentists, Orthodontists, General Dentistry"
-uN119IbzujroOk9Fl6XNA,"Health & Medical, Cosmetic Dentists, General Dentistry, Dentists"
_kFAXi23q3GZ29qKr8LB0g,"Health & Medical, General Dentistry, Dentists, Cosmetic Dentists, Oral Surgeons"
LGJVFjHKy168r4keqMq70A,"General Dentistry, Health & Medical, Dentists"
DgwjHs22Os7X3C2IFYmh0w,"General Dentistry, Orthodontists, Dentists, Periodontists, Health & Medical, Cosmetic Dentists"
PDH95NvcWAZb1J4epjU4vw,"General Dentistry, Cosmetic Dentists, Health & Medical, Periodontists, Doctors, Orthodontists, Family Practice, Dentists"
oixoe-aJJL2Kf_qS2Yimrg,"Cosmetic Dentists, Health & Medical, Dentists, General Dentistry, Periodontists"
j2uIPTtof6r1Bl5W0WCnuw,"Health & Medical, General Dentistry, Cosmetic Dentists, Dentists, Oral Surgeons"
DWGD9u3zqPTH8w4j5VUVsg,"Dentists, Orthodontists, Health & Medical"
aKyUCVqLUl9z7o8rwr3q3Q,"Education, General Dentistry, Specialty Schools, Oral Surgeons, Pediatric Dentists, Dentists, Health & Medical"
A577KO6pUxlgoSIBwSqIoQ,"Dentists, Cosmetic Dentists, Orthodontists, Health & Medical, Pediatric Dentists"
RPVztM9CwPwRFUeRH_rPBg,"Endodontists, Cosmetic Dentists, Health & Medical, Dentists, General Dentistry"
opO8S5rusrbN1mJnVCN3UQ,"Dentists, Cosmetic Dentists, Health & Medical, General Dentistry, Periodontists"
uApJhUYZ4SKMr62sJ1pgpg,"Health & Medical, Pediatric Dentists, Dentists"
8NKGy6Lb_rXmiPso7yE_oQ,"Health & Medical, General Dentistry, Endodontists, Cosmetic Dentists, Dentists"
e1Hru2TWDRrxAz07COdiIg,"Dentists, General Dentistry, Endodontists, Cosmetic Dentists, Health & Medical"
paVndNZjbcvE9taJvJrRvQ,"Automotive, Mobile Dent Repair, Local Services, Auto Repair, Furniture Repair, Auto Upholstery"
Q6r5JFouQOFrQ3MKbOv-hg,"Pediatric Dentists, General Dentistry, Dentists, Health & Medical, Cosmetic Dentists"
TlEtbdmQ_iVuMYUXp_XO4A,"General Dentistry, Dentists, Health & Medical"
kv0B4ZHkq6YHa_SIytPD7g,"General Dentistry, Periodontists, Health & Medical, Dentists, Cosmetic Dentists"
NYLuFIQAGVXItcbQ5naaVQ,"Cosmetic Dentists, Dentists, Health & Medical, General Dentistry, Orthodontists"
VbJK-QOcFHTlx0updS4DVA,"General Dentistry, Dentists, Cosmetic Dentists, Health & Medical"
mQId35jmaE3n513JrCxuJg,"Dentists, Cosmetic Dentists, Health & Medical, Orthodontists, General Dentistry"
bxtILAraRdLFjZXpkflncQ,"General Dentistry, Cosmetic Dentists, Dentists, Pediatric Dentists, Orthodontists, Health & Medical"
rPvmx6F0mjH0aKZ3H3KzGw,"Dentists, Cosmetic Dentists, Pediatric Dentists, General Dentistry, Periodontists, Health & Medical"
HK9xcIl3A8FpqXgngLx1SA,"Endodontists, Pediatric Dentists, General Dentistry, Health & Medical, Dentists"
GMS16E5v7aSE-QjutihHyA,"Orthodontists, Dentists, Health & Medical, Endodontists, General Dentistry"
FwWjnDHuyzfhxD-52P-Tvw,"Periodontists, Dentists, Cosmetic Dentists, Health & Medical, General Dentistry"
CitzQy3FOWHb0rStmF9etQ,"Dentists, Health & Medical, General Dentistry"
Hau5LPqfLntYR8vXiUOR_g,"Dentists, General Dentistry, Health & Medical"
PBO4sYFqf4ebRf0vK20M8A,"Dentists, Periodontists, Health & Medical, General Dentistry, Cosmetic Dentists"
Fo7c7dVRF-8XIkEDcguyFQ,"General Dentistry, Health & Medical, Cosmetic Dentists, Oral Surgeons, Dentists"
zmUOgy8-5I3BP0iNM_w33Q,"General Dentistry, Health & Medical, Dentists, Oral Surgeons, Cosmetic Dentists"
GY4mXAeo1D7foaibAZj3Tg,"General Dentistry, Dentists, Health & Medical"
Ne5YvHojNon3Sbib3ctEHw,"General Dentistry, Health & Medical, Dentists"
UgXKPNZMtCeeKn3JVbI_6g,"General Dentistry, Dentists, Health & Medical"
chEiNFpUFFs7E4gOeLla4A,"Auto Detailing, Car Wash, Mobile Dent Repair, Home Services, Pressure Washers, Automotive"
8MMb1s7kl3s8OTWTW0x2xA,"Pediatric Dentists, General Dentistry, Health & Medical, Cosmetic Dentists, Dentists"
PHb_OiHt524LQFfNLEclbw,"Endodontists, Dentists, Cosmetic Dentists, Health & Medical, General Dentistry"
EoaTB44JdC-Fy4NKc6VSjA,"Health & Medical, Dentists, General Dentistry"
tl64Q9RDVvg-78frSjLnKw,"Dental Hygienists, Dentists, General Dentistry, Health & Medical, Teeth Whitening, Beauty & Spas"
o-VUHxSQHwb5Uo0n4M1rKg,"Dentists, Endodontists, Health & Medical, Oral Surgeons"
Jl5ccVwsWk25Dg5LkKYPqQ,"General Dentistry, Periodontists, Dentists, Cosmetic Dentists, Health & Medical"
clk3aUMLCNCjvkP97RoeAg,"Health & Medical, General Dentistry, Endodontists, Dentists"
cXjr3JfZuNvKLC8JWOPE2Q,"Health & Medical, General Dentistry, Dentists, Oral Surgeons"
ErPg8hIYFzCXQZIeTljn_w,"Health & Medical, Cosmetic Dentists, General Dentistry, Dentists"
LL01hTt_eVdp-ws4zMDsrw,"Health & Medical, Dentists, General Dentistry"
emj-w4Ql2ueVjSWzahd5kg,"Dentists, Health & Medical, Orthodontists, General Dentistry"
L1Fim8R6TAzze-ET0TANiA,"Health & Medical, General Dentistry, Orthodontists, Dentists, Cosmetic Dentists"
UZpopGgvZq2WIadM7CrGPA,"Orthodontists, Dentists, General Dentistry, Cosmetic Dentists, Health & Medical"
ZMgsoabmAoy_xa5baozMwQ,"Health & Medical, Cosmetic Dentists, Dentists, General Dentistry"
VZVbRlvadHuMiVcETbVAOQ,"Cosmetic Dentists, General Dentistry, Dentists, Health & Medical"
Yd-vN5xkvG0q17rahE-YzQ,"Doctors, Cosmetic Dentists, Naturopathic/Holistic, Dentists, Health & Medical, Oral Surgeons, General Dentistry, Orthodontists"
B_dwXxYZvEL032j9kUHz9w,"General Dentistry, Dentists, Health & Medical"
F24HrvjZhwgiG4qT8GLJZA,"Dentists, Health & Medical, General Dentistry"
D2QV9RtFMk1f-wORBQVFnA,"General Dentistry, Cosmetic Dentists, Health & Medical, Dentists"
LY2-Lbk0fUBUBQowLbFEPA,"Pediatric Dentists, Health & Medical, General Dentistry, Dentists, Medical Centers, Cosmetic Dentists"
jNj5Vd4l3mgKC1P-0TWb9g,"Cosmetic Dentists, Health & Medical, General Dentistry, Dentists"
KUVXhgoo4MccGS0juaDJLQ,"General Dentistry, Health & Medical, Dentists"
rO-D0nkqbnp83jezjdwqTQ,"Pediatric Dentists, Cosmetic Dentists, Dentists, Health & Medical, General Dentistry"
p3mhi3IWiXFIrc_CYmJmeA,"Health & Medical, General Dentistry, Dentists, Orthodontists"
NMmap2aPvgTC9OWJlFsSOg,"Dentists, Health & Medical, General Dentistry"
JIbYXoHsKMSWI3pnt9NwgQ,"Health & Medical, Dentists, Endodontists, Pediatric Dentists, General Dentistry, Cosmetic Dentists"
oXUu23qquLIvWyLA7e-6ZA,"Health & Medical, Pediatric Dentists, Orthodontists, General Dentistry, Cosmetic Dentists, Dentists, Oral Surgeons"
cSqnWUWOlIdOJI7D_7uu1A,"General Dentistry, Cosmetic Dentists, Health & Medical, Oral Surgeons, Dentists"
IGPcGLYKVQR-GHbyWCzWgw,"Dentists, Prosthodontists, Periodontists, Oral Surgeons, Health & Medical, Cosmetic Dentists"
wOlSmXsyAfODThuqMLuUDQ,"Dentists, Health & Medical, Endodontists"
LNnQTPyI3G0Mbw3eXRQqvQ,"Oral Surgeons, Health & Medical, Medical Centers, Dentists"
smmLyq8f_YaxXPwZYriBvg,"Health & Medical, Oral Surgeons, General Dentistry, Dentists"
xPirEAysB7zTgKzCpSoqFQ,"Dentists, Health & Medical, General Dentistry, Endodontists, Cosmetic Dentists"
4Q1Qy4Cma2GCOzR7ZLgACQ,"Dentists, General Dentistry, Oral Surgeons, Health & Medical"
c1XP4S_mPUJh8RAhltQljw,"Cosmetic Dentists, Health & Medical, Orthodontists, Dentists, General Dentistry"
NM3C2VbhxiEN9-xAYjQHEw,"Oral Surgeons, General Dentistry, Orthodontists, Cosmetic Dentists, Dentists, Health & Medical"
-xcC0E5O5xHflKgXwAWlgQ,"Dentists, Health & Medical, General Dentistry"
r3pkt0gCNHIX8bK03QhVQQ,"Psychologists, Hydrotherapy, Cosmetic Dentists, Fitness & Instruction, Dentists, Yoga, Beauty & Spas, Massage Therapy, Acupuncture, General Dentistry, Active Life, Reflexology, Counseling & Mental Health, Massage, Health & Medical"
smAxaC3Fwomra8XBTSL1pg,"Orthodontists, Dentists, Health & Medical"
hnMbeaedvftXpAxFK2_kCA,"General Dentistry, Health & Medical, Dentists"
tVpv4usIV0yXw0lY7-PC8w,"Orthodontists, Health & Medical, Dentists"
x7upRA9Av-WpljTrri1rtw,"Dentists, Pediatric Dentists, Health & Medical"
FHvOvhUnuFfDv0j5gpqzRg,"Endodontists, Dentists, Health & Medical"
DgAniWJ6paaj10n4a014kw,"Dentists, General Dentistry, Health & Medical"
XlQ8KKrYzfJjgPuEGB81Aw,"General Dentistry, Health & Medical, Professional Services, Dentists"
RcJq8R9A9iSEIn7XZBzsOw,"General Dentistry, Health & Medical, Dentists, Cosmetic Dentists, Periodontists"
Xr8JY-r7HUCRXYL2zQWo4g,"Cosmetic Dentists, Dentists, Orthodontists, General Dentistry, Health & Medical"
xVp27uwp2eNfs23Fdmy8xw,"Dentists, Health & Medical, Cosmetic Dentists, General Dentistry"
cNOsobjeOB8ESd7Z6mrH0w,"Dentists, General Dentistry, Health & Medical, Oral Surgeons"
AdCFA8weLVXNIWF5OenKXQ,"Health & Medical, Endodontists, Cosmetic Dentists, Dentists, Orthodontists, Pediatric Dentists"
bdVxctBQ---wJjeFah4zbQ,"Dentists, Health & Medical, Orthodontists, Endodontists, General Dentistry"
2LI3ejP4-gbZ2x_w7tY2Ug,"General Dentistry, Dentists, Health & Medical"
cEScexUEvMu1t_252q_hdg,"General Dentistry, Oral Surgeons, Health & Medical, Orthodontists, Cosmetic Dentists, Dentists"
JCPH_h68BQGTwNz6yZUXGg,"Health & Medical, Endodontists, Dentists"
OfuQ3rVVkNNB4P97j1QhaQ,"Health & Medical, Pediatric Dentists, Cosmetic Dentists, General Dentistry, Dentists"
tqzoR8gE0-_Ov5oXtTN-4g,"Dentists, General Dentistry, Health & Medical, Pediatric Dentists"
A9oVkJwzE7LR8DjiZnmHBg,"Health & Medical, Dentists, Oral Surgeons"
gz1FhM5W1ld-dwgYV5xRZQ,"General Dentistry, Pediatric Dentists, Health & Medical, Cosmetic Dentists, Endodontists, Dentists"
oAQMb0isPwRuYrG0fFs2dw,"Dentists, General Dentistry, Health & Medical"
P4bah6KYSOv18PTwKgz-9w,"Cosmetic Dentists, Health & Medical, Orthodontists, Dentists, General Dentistry"
yGUieVhfGHxnxdcLuBsenw,"Health & Medical, Dentists, Pediatric Dentists, Orthodontists"
4gCe2hc1P7kwPbotLjSUMA,"Medical Spas, Beauty & Spas, Dentists, Health & Medical, General Dentistry, Cosmetic Dentists"
AIDCwDFuQmfTvjHluKKyCA,"Dentists, Health & Medical, Cosmetic Dentists, Prosthodontists, General Dentistry"
mbYHBjajeapcDYN7F0NMjQ,"Orthodontists, Periodontists, Health & Medical, General Dentistry, Dentists, Cosmetic Dentists, Pediatric Dentists, Endodontists"
gCdKz96r7kPt-LBv0gMZ8Q,"Health & Medical, General Dentistry, Dentists, Cosmetic Dentists"
zfMA___zTTBGzZPsKZFWxw,"Cosmetic Dentists, Dentists, General Dentistry, Orthodontists, Health & Medical"
iu-kKLcdfkLnikz-rp4Cbg,"Health & Medical, General Dentistry, Dentists"
rhiuWbqXdG2pPkygzCqOHA,"General Dentistry, Dentists, Health & Medical"
0IKGX_N4fcEhvEEBfpfayA,"General Dentistry, Health & Medical, Pediatric Dentists, Dentists, Cosmetic Dentists"
S98J2C7Z3XGEbLxGEGdoCQ,"General Dentistry, Cosmetic Dentists, Dentists, Health & Medical, Oral Surgeons"
9L222XxcGUaQySAHTLU36w,"Pediatric Dentists, General Dentistry, Health & Medical, Cosmetic Dentists, Dentists"
rcZHxajy0K7F2-A4Xslyig,"Oral Surgeons, Health & Medical, Dentists"
JODA2a8ELdk5m9BYVx1GIQ,"Health & Medical, Dentists, General Dentistry"
jawDq0UKt_WiZVdYsj1q8A,"Health & Medical, Orthodontists, Dentists"
em9GQ1MpmF23DCXt2AqiBw,"Pediatric Dentists, Health & Medical, Dentists"
fg678PYq3CW9yDOyombUtg,"Orthodontists, Dentists, Health & Medical"
dS9ZONUPUrjIFddT4WqrSw,"Pediatric Dentists, Cosmetic Dentists, Dentists, Endodontists, Health & Medical, Oral Surgeons, General Dentistry"
SPaK_JmI-xZg2on37HdY_Q,"Dentists, Health & Medical, Cosmetic Dentists"
Blag8gXnMHrK3YUinjp0Iw,"Health & Medical, General Dentistry, Dentists"
YuyuNY9rHoNhMsO_xtRnrg,"Dentists, Health & Medical, General Dentistry"
G96040HhsA1SW8QNctXoQQ,"Dentists, Periodontists, Cosmetic Dentists, Health & Medical, General Dentistry"
NBSUfvLAe-Sh63dDH1Ykog,"Dentists, Periodontists, Health & Medical"
8pC7jQY8MNHVL0W6pRItfg,"Orthodontists, Dentists, Health & Medical, Pediatric Dentists"
fnfC3IzJVKb-v9elfh-rSw,"Dentists, Beauty & Spas, General Dentistry, Health & Medical, Teeth Whitening, Cosmetic Dentists"
eRRnjV6DOFH0AxvjhST3hw,"Dentists, Cosmetic Dentists, General Dentistry, Oral Surgeons, Health & Medical"
KGuGZnwOAakhUKvu5-rcVg,"Health & Medical, Dentists, General Dentistry"
xk6f1JfM3FkS5r2I7oO6pw,"General Dentistry, Cosmetic Dentists, Dentists, Health & Medical"
MCQABzk15LzZ8f-ApWgs5A,"Health & Medical, Cosmetic Dentists, Dentists, Oral Surgeons, General Dentistry, Orthodontists"
n8MCpGNogG7UBjnvMmeElw,"General Dentistry, Dentists, Health & Medical, Pediatric Dentists, Cosmetic Dentists, Endodontists"
mZqcPDTgb0vGVDFrjJu0fA,"Health & Medical, Dentists, General Dentistry, Cosmetic Dentists"
T_-rxKntbxt1MuvZEVewjg,"Dentists, Endodontists, Pediatric Dentists, General Dentistry, Health & Medical"
JPRj5Vjjm5jRuyYWgnA9iA,"Dentists, Health & Medical, Cosmetic Dentists, Oral Surgeons, General Dentistry"
KkM_LJ-Nz2ORsFgA6lCTNg,"Oral Surgeons, Dentists, General Dentistry, Health & Medical, Cosmetic Dentists"
3z6IFHo3pPU5jaKtVyAqUQ,"Health & Medical, Orthodontists, Cosmetic Dentists, General Dentistry, Dentists"
r2QQhaEZm-Go9qEnt1r92Q,"Dentists, Endodontists, Health & Medical"
fgpqBO-7oF49LzIuNDT5_g,"Oral Surgeons, Endodontists, Health & Medical, Cosmetic Dentists, General Dentistry, Dentists"
T5gE3r3neFki2QdbLoka5g,"Cosmetic Dentists, Dentists, General Dentistry, Health & Medical, Orthodontists"
pSNiIBwiainTZaCbFKgYTQ,"Health & Medical, Cosmetic Dentists, General Dentistry, Dentists"
4Mq8fAWmFqfnfPgivGH3fA,"Health & Medical, General Dentistry, Endodontists, Dentists, Cosmetic Dentists"
Z_dg979j2TSfv5O7UDXmcw,"General Dentistry, Dentists, Health & Medical"
AWTPEDp9TWnoyUTy900XBA,"General Dentistry, Dentists, Health & Medical"
UYbwnLS-nKJ9qV7Hpkqjfw,"Orthodontists, Dentists, General Dentistry, Health & Medical, Pediatric Dentists"
_RY7rFO6R_nHfMUCskW_eQ,"General Dentistry, Orthodontists, Dentists, Health & Medical, Cosmetic Dentists"
4NWB_5p8v4LmJdUnZgzaeg,"Dentists, Health & Medical, General Dentistry, Cosmetic Dentists"
NUu_GIv6-aIK1MMJee8hcA,"Cosmetic Dentists, Endodontists, Health & Medical, General Dentistry, Dentists"
BiF3p3XWonsxbfYcsK97bQ,"Cosmetic Dentists, Dentists, General Dentistry, Pediatric Dentists, Health & Medical"
q5HEtAh6eDT6ePO_UHjoeg,"Dentists, Periodontists, Endodontists, General Dentistry, Cosmetic Dentists, Health & Medical, Dental Hygienists"
dBcWC8sY7ZKyfdxABC2Llw,"Oral Surgeons, Dental Hygienists, General Dentistry, Beauty & Spas, Medical Spas, Dentists, Cosmetic Dentists, Endodontists, Health & Medical, Orthodontists"
3ouTk8Q2_0z44AS0NFpioQ,"Dental Hygienists, Cosmetic Dentists, Health & Medical, Storefront Clinics, Dentists, Periodontists, General Dentistry"
ADJZFmExgwVVVHkV0_ba2g,"Cosmetic Dentists, General Dentistry, Doctors, Periodontists, Dentists, Health & Medical, Family Practice, Pediatric Dentists"
zFfkeBITFLmKp6Z6Byk8ZQ,"Orthodontists, Dentists, Health & Medical"
