categories	business_id
"Cosmetic Dentists, Pediatric Dentists, Health & Medical, Endodontists, Dentists, General Dentistry"	OL4LDjUh7jkLMIaJvdKpow
"Cosmetic Dentists, Orthodontists, Dentists, Health & Medical, General Dentistry"	SrSSyO3hidqNLArEr-sgJw
"Doctors, Laser Hair Removal, Cosmetic Surgeons, Health & Medical, Medical Spas, Hair Removal, Beauty & Spas, Dentists, Skin Care, General Dentistry"	Bh92WpF0R4_V6Bmtu5Ll2Q
"Dentists, Periodontists, Health & Medical, General Dentistry, Cosmetic Dentists"	-ePLgQ_afOTW1STxD-2RIA
"Cosmetic Dentists, Health & Medical, Endodontists, Dentists, General Dentistry, Oral Surgeons"	IzMyaVVzcoUcykHRUvjx1w
"Health & Medical, Dentists, General Dentistry"	kgmmFwrwictFsDqT42Lxxw
"Mobile Dent Repair, Automotive, Body Shops, Motorcycle Repair"	p3Bm-m-crbxrM4rl9ooy3g
"Cosmetic Dentists, Dentists, Health & Medical"	VeXY5kZdxqunyAl8zr5jkA
"Health & Medical, General Dentistry, Dentists"	uHqo3hG_RoDBdFBgmw1pIw
"Health & Medical, Orthodontists, Dentists"	G_74dYLjWMDyU2kK94vhFQ
"Dentists, Orthodontists, Health & Medical"	lQ3nZ1erF8C3yitjkVk5kA
"Cosmetic Dentists, General Dentistry, Orthodontists, Dentists, Health & Medical"	E626TM8-_3v7mPjnbYj2Kw
"Orthodontists, General Dentistry, Dentists, Cosmetic Dentists, Health & Medical, Endodontists"	Ib94a6f3G6kPOgUc9xqw6A
"General Dentistry, Health & Medical, Cosmetic Dentists, Dentists, Oral Surgeons"	jeBFOWXyh5PH-cUI4ZMo6Q
"Dentists, Health & Medical, General Dentistry"	MSLyRZ8TfQh-9r-Inkq4kw
"Health & Medical, Dentists, Cosmetic Dentists, Oral Surgeons, General Dentistry"	7Pd-L5izdcQNhwz4o3HUaA
"Dentists, Health & Medical, Cosmetic Dentists, Periodontists, General Dentistry"	4lpsDd9CuMxRX50Sj7qpcA
"General Dentistry, Health & Medical, Dentists, Endodontists, Orthodontists, Cosmetic Dentists"	OY09jYvcTpIpJ4gFGH8ZBA
"Health & Medical, Cosmetic Dentists, Dentists, General Dentistry"	g9FU_SE8l08sjnmV8KgKVg
"Health & Medical, General Dentistry, Dentists"	0RYRAcN2q98i9mYmPFISrg
"General Dentistry, Orthodontists, Health & Medical, Pediatric Dentists, Dentists"	uo_I8vvoqqPA6JuzM0Q07A
"Health & Medical, Cosmetic Dentists, Dentists, General Dentistry, Oral Surgeons"	#NAME?
"Health & Medical, Dentists, General Dentistry"	Z9AJNQoqQ1azetpCFPGDbQ
"Health & Medical, Pediatric Dentists, General Dentistry, Cosmetic Dentists, Periodontists, Dentists"	T1YRyoZs5rXGNYq3fX34eg
"Orthodontists, Cosmetic Dentists, Health & Medical, General Dentistry, Endodontists, Dentists"	vdRLhoCFkQk_sN24dT14OA
"Health & Medical, Cosmetic Dentists, Dentists, General Dentistry"	KMHYSb1VLfUr6S3Hryp3Qw
"Dentists, Orthodontists, Health & Medical"	dF9WrKahOrHATAHCm5ITLw
"Cosmetic Dentists, Health & Medical, Dentists, General Dentistry"	rITfn--tcngFvuzpNwgilg
"Pediatric Dentists, Dentists, Health & Medical"	IwNjsMQr_aPAqIexEV67Sg
"Dentists, General Dentistry, Health & Medical, Cosmetic Dentists, Oral Surgeons"	aLV95r75ZlT6dgRC57WNrw
"Cosmetic Dentists, Health & Medical, General Dentistry, Oral Surgeons, Dentists"	KjwVSYhOXqzEqIvMaLWRfg
"Endodontists, Health & Medical, Dentists, Oral Surgeons"	TE0wa5Qq64ntNRa72DpwWQ
"Health & Medical, Dentists, General Dentistry"	4aqZdvyqaFL3Zb2Oe04XZg
"Dentists, Health & Medical, Oral Surgeons"	W5K-Z5HOVY69LDSsrnnE0g
"Dentists, Health & Medical, General Dentistry"	YQ3MYXj-oJw3TE52SItbMA
"General Dentistry, Dentists, Oral Surgeons, Health & Medical, Cosmetic Dentists"	nMws4xYF6ei95cHpTp7f4g
"Dentists, General Dentistry, Orthodontists, Cosmetic Dentists, Health & Medical"	OkGwJGmUQv8JPTJ91gruhA
"Health & Medical, Medical Centers, Endodontists, Pediatric Dentists, Dentists, Orthodontists"	5Q72xBOSaOEIQvKg9zWEIA
"Dentists, Pediatric Dentists, Health & Medical"	tA6OLmRFAe1I3KtH-EcivQ
"Periodontists, Dentists, General Dentistry, Health & Medical, Endodontists, Cosmetic Dentists"	ZhQ3MvWN3GBPUwG02aZrkg
"Health & Medical, Dentists, Pediatric Dentists"	FI2Lzwuil-_wQ-hUA9zPsw
"Cosmetic Dentists, General Dentistry, Pediatric Dentists, Health & Medical, Doctors, Endodontists, Dentists, Oral Surgeons"	g4nj03SpyFEC2gwUvTN3mA
"Cosmetic Dentists, Oral Surgeons, Health & Medical, General Dentistry, Dentists"	QwZsj4lifZ_oywscDCVGnQ
"Health & Medical, Pediatric Dentists, Dentists, General Dentistry, Cosmetic Dentists"	_p-d4eRivLbNV0zuVAnlSQ
"Health & Medical, Dentists, Orthodontists"	vtb8bXWeVZ8oEZdsQlXFWA
"Dentists, Health & Medical, Pediatric Dentists"	QtK60SA8QbWOr0XgsHBPtA
"Health & Medical, Orthodontists, General Dentistry, Dentists, Cosmetic Dentists"	D-8V-f7HLGUa52GnMnqjIA
"Orthodontists, Cosmetic Dentists, Dentists, Health & Medical, General Dentistry"	5e6YgVJOoIIaLt7lI_7ZbQ
"Health & Medical, Podiatrists, Orthodontists, Physical Therapy, Sports Medicine, Dentists, Orthopedists, Doctors"	TCFc7Tget8pMrklvnN8MJQ
"Pediatric Dentists, Dentists, Health & Medical"	oDWqfjhgQx0mee-J0KiEqA
"Dentists, General Dentistry, Health & Medical"	wk2_jPk8OQol8A_C-1fjPw
"Endodontists, General Dentistry, Cosmetic Dentists, Dentists, Health & Medical"	hs2nEP51QRuF528WXGVPig
"Health & Medical, Cosmetic Dentists, General Dentistry, Dentists, Oral Surgeons"	Ie0-Ekeizsd7xUAEWEbUJg
"Dental Hygienists, Storefront Clinics, Health & Medical, Dentists"	LA64TPYjOmiDdXBQoBQCAw
"Orthodontists, Pediatric Dentists, Health & Medical, Cosmetic Dentists, Oral Surgeons, General Dentistry, Dentists"	Y7zD11mVsZdaBJuurEuOBA
"General Dentistry, Dentists, Orthodontists, Health & Medical, Pediatric Dentists, Cosmetic Dentists"	Crjf6en_TJHQS1jxJOSUfA
"Doctors, Pain Management, Dentists, Health & Medical, Oral Surgeons"	vP-Sjx52zjI_15X5Q_5GbQ
"Dentists, General Dentistry, Health & Medical"	1JEOrqt4a-lHVl7u4YHC3g
"Health & Medical, General Dentistry, Cosmetic Dentists, Dentists"	GeDNEc6yA5kdgCsbFBN-ew
"General Dentistry, Health & Medical, Dentists"	YAkvHo9qiImcjobpmKqu3Q
"Dentists, Health & Medical, General Dentistry"	4yaV54FBLvaRCrVQk2Yixg
"Pediatric Dentists, Orthodontists, Dentists, Health & Medical, Cosmetic Dentists"	t06njuJAd8_WJiC0U-QuoA
"General Dentistry, Dentists, Health & Medical"	4ofBrZ_pBkrbPf85dfXHDg
"Health & Medical, Dentists, General Dentistry"	xmQI8hN7lWjtfRTfM9CdFA
"General Dentistry, Dentists, Health & Medical"	H6yTbN8mvTxoIvvKX_a_sA
"General Dentistry, Health & Medical, Pediatric Dentists, Dentists"	#NAME?
"Cosmetic Dentists, Health & Medical, General Dentistry, Endodontists, Dentists"	h912PSt-lvpazwRoLDYDDw
"Dentists, Health & Medical, Pediatric Dentists"	cMlLnMRgnTzEVM8G57sykQ
"Health & Medical, Dentists, Cosmetic Dentists, Orthodontists, General Dentistry"	e_pcQ7LYuBPfHwcW6a7wWQ
"Health & Medical, Cosmetic Dentists, General Dentistry, Dentists"	#NAME?
"Health & Medical, General Dentistry, Dentists, Cosmetic Dentists, Oral Surgeons"	_kFAXi23q3GZ29qKr8LB0g
"General Dentistry, Health & Medical, Dentists"	LGJVFjHKy168r4keqMq70A
"General Dentistry, Orthodontists, Dentists, Periodontists, Health & Medical, Cosmetic Dentists"	DgwjHs22Os7X3C2IFYmh0w
"General Dentistry, Cosmetic Dentists, Health & Medical, Periodontists, Doctors, Orthodontists, Family Practice, Dentists"	PDH95NvcWAZb1J4epjU4vw
"Cosmetic Dentists, Health & Medical, Dentists, General Dentistry, Periodontists"	oixoe-aJJL2Kf_qS2Yimrg
"Health & Medical, General Dentistry, Cosmetic Dentists, Dentists, Oral Surgeons"	j2uIPTtof6r1Bl5W0WCnuw
"Dentists, Orthodontists, Health & Medical"	DWGD9u3zqPTH8w4j5VUVsg
"Education, General Dentistry, Specialty Schools, Oral Surgeons, Pediatric Dentists, Dentists, Health & Medical"	aKyUCVqLUl9z7o8rwr3q3Q
"Dentists, Cosmetic Dentists, Orthodontists, Health & Medical, Pediatric Dentists"	A577KO6pUxlgoSIBwSqIoQ
"Endodontists, Cosmetic Dentists, Health & Medical, Dentists, General Dentistry"	RPVztM9CwPwRFUeRH_rPBg
"Dentists, Cosmetic Dentists, Health & Medical, General Dentistry, Periodontists"	opO8S5rusrbN1mJnVCN3UQ
"Health & Medical, Pediatric Dentists, Dentists"	uApJhUYZ4SKMr62sJ1pgpg
"Health & Medical, General Dentistry, Endodontists, Cosmetic Dentists, Dentists"	8NKGy6Lb_rXmiPso7yE_oQ
"Dentists, General Dentistry, Endodontists, Cosmetic Dentists, Health & Medical"	e1Hru2TWDRrxAz07COdiIg
"Automotive, Mobile Dent Repair, Local Services, Auto Repair, Furniture Repair, Auto Upholstery"	paVndNZjbcvE9taJvJrRvQ
"Pediatric Dentists, General Dentistry, Dentists, Health & Medical, Cosmetic Dentists"	Q6r5JFouQOFrQ3MKbOv-hg
"General Dentistry, Dentists, Health & Medical"	TlEtbdmQ_iVuMYUXp_XO4A
"General Dentistry, Periodontists, Health & Medical, Dentists, Cosmetic Dentists"	kv0B4ZHkq6YHa_SIytPD7g
"Cosmetic Dentists, Dentists, Health & Medical, General Dentistry, Orthodontists"	NYLuFIQAGVXItcbQ5naaVQ
"General Dentistry, Dentists, Cosmetic Dentists, Health & Medical"	VbJK-QOcFHTlx0updS4DVA
"Dentists, Cosmetic Dentists, Health & Medical, Orthodontists, General Dentistry"	mQId35jmaE3n513JrCxuJg
"General Dentistry, Cosmetic Dentists, Dentists, Pediatric Dentists, Orthodontists, Health & Medical"	bxtILAraRdLFjZXpkflncQ
"Dentists, Cosmetic Dentists, Pediatric Dentists, General Dentistry, Periodontists, Health & Medical"	rPvmx6F0mjH0aKZ3H3KzGw
"Endodontists, Pediatric Dentists, General Dentistry, Health & Medical, Dentists"	HK9xcIl3A8FpqXgngLx1SA
"Orthodontists, Dentists, Health & Medical, Endodontists, General Dentistry"	GMS16E5v7aSE-QjutihHyA
"Periodontists, Dentists, Cosmetic Dentists, Health & Medical, General Dentistry"	FwWjnDHuyzfhxD-52P-Tvw
"Dentists, Health & Medical, General Dentistry"	CitzQy3FOWHb0rStmF9etQ
"Dentists, General Dentistry, Health & Medical"	Hau5LPqfLntYR8vXiUOR_g
"Dentists, Periodontists, Health & Medical, General Dentistry, Cosmetic Dentists"	PBO4sYFqf4ebRf0vK20M8A
"General Dentistry, Health & Medical, Cosmetic Dentists, Oral Surgeons, Dentists"	Fo7c7dVRF-8XIkEDcguyFQ
"General Dentistry, Health & Medical, Dentists, Oral Surgeons, Cosmetic Dentists"	zmUOgy8-5I3BP0iNM_w33Q
"General Dentistry, Dentists, Health & Medical"	GY4mXAeo1D7foaibAZj3Tg
"General Dentistry, Health & Medical, Dentists"	Ne5YvHojNon3Sbib3ctEHw
"General Dentistry, Dentists, Health & Medical"	UgXKPNZMtCeeKn3JVbI_6g
"Auto Detailing, Car Wash, Mobile Dent Repair, Home Services, Pressure Washers, Automotive"	chEiNFpUFFs7E4gOeLla4A
"Pediatric Dentists, General Dentistry, Health & Medical, Cosmetic Dentists, Dentists"	8MMb1s7kl3s8OTWTW0x2xA
"Endodontists, Dentists, Cosmetic Dentists, Health & Medical, General Dentistry"	PHb_OiHt524LQFfNLEclbw
"Health & Medical, Dentists, General Dentistry"	EoaTB44JdC-Fy4NKc6VSjA
"Dental Hygienists, Dentists, General Dentistry, Health & Medical, Teeth Whitening, Beauty & Spas"	tl64Q9RDVvg-78frSjLnKw
"Dentists, Endodontists, Health & Medical, Oral Surgeons"	o-VUHxSQHwb5Uo0n4M1rKg
"General Dentistry, Periodontists, Dentists, Cosmetic Dentists, Health & Medical"	Jl5ccVwsWk25Dg5LkKYPqQ
"Health & Medical, General Dentistry, Endodontists, Dentists"	clk3aUMLCNCjvkP97RoeAg
"Health & Medical, General Dentistry, Dentists, Oral Surgeons"	cXjr3JfZuNvKLC8JWOPE2Q
"Health & Medical, Cosmetic Dentists, General Dentistry, Dentists"	ErPg8hIYFzCXQZIeTljn_w
"Health & Medical, Dentists, General Dentistry"	LL01hTt_eVdp-ws4zMDsrw
"Dentists, Health & Medical, Orthodontists, General Dentistry"	emj-w4Ql2ueVjSWzahd5kg
"Health & Medical, General Dentistry, Orthodontists, Dentists, Cosmetic Dentists"	L1Fim8R6TAzze-ET0TANiA
"Orthodontists, Dentists, General Dentistry, Cosmetic Dentists, Health & Medical"	UZpopGgvZq2WIadM7CrGPA
"Health & Medical, Cosmetic Dentists, Dentists, General Dentistry"	ZMgsoabmAoy_xa5baozMwQ
"Cosmetic Dentists, General Dentistry, Dentists, Health & Medical"	VZVbRlvadHuMiVcETbVAOQ
"Doctors, Cosmetic Dentists, Naturopathic/Holistic, Dentists, Health & Medical, Oral Surgeons, General Dentistry, Orthodontists"	Yd-vN5xkvG0q17rahE-YzQ
"General Dentistry, Dentists, Health & Medical"	B_dwXxYZvEL032j9kUHz9w
"Dentists, Health & Medical, General Dentistry"	F24HrvjZhwgiG4qT8GLJZA
"General Dentistry, Cosmetic Dentists, Health & Medical, Dentists"	D2QV9RtFMk1f-wORBQVFnA
"Pediatric Dentists, Health & Medical, General Dentistry, Dentists, Medical Centers, Cosmetic Dentists"	LY2-Lbk0fUBUBQowLbFEPA
"Cosmetic Dentists, Health & Medical, General Dentistry, Dentists"	jNj5Vd4l3mgKC1P-0TWb9g
"General Dentistry, Health & Medical, Dentists"	KUVXhgoo4MccGS0juaDJLQ
"Pediatric Dentists, Cosmetic Dentists, Dentists, Health & Medical, General Dentistry"	rO-D0nkqbnp83jezjdwqTQ
"Health & Medical, General Dentistry, Dentists, Orthodontists"	p3mhi3IWiXFIrc_CYmJmeA
"Dentists, Health & Medical, General Dentistry"	NMmap2aPvgTC9OWJlFsSOg
"Health & Medical, Dentists, Endodontists, Pediatric Dentists, General Dentistry, Cosmetic Dentists"	JIbYXoHsKMSWI3pnt9NwgQ
"Health & Medical, Pediatric Dentists, Orthodontists, General Dentistry, Cosmetic Dentists, Dentists, Oral Surgeons"	oXUu23qquLIvWyLA7e-6ZA
"General Dentistry, Cosmetic Dentists, Health & Medical, Oral Surgeons, Dentists"	cSqnWUWOlIdOJI7D_7uu1A
"Dentists, Prosthodontists, Periodontists, Oral Surgeons, Health & Medical, Cosmetic Dentists"	IGPcGLYKVQR-GHbyWCzWgw
"Dentists, Health & Medical, Endodontists"	wOlSmXsyAfODThuqMLuUDQ
"Oral Surgeons, Health & Medical, Medical Centers, Dentists"	LNnQTPyI3G0Mbw3eXRQqvQ
"Health & Medical, Oral Surgeons, General Dentistry, Dentists"	smmLyq8f_YaxXPwZYriBvg
"Dentists, Health & Medical, General Dentistry, Endodontists, Cosmetic Dentists"	xPirEAysB7zTgKzCpSoqFQ
"Dentists, General Dentistry, Oral Surgeons, Health & Medical"	4Q1Qy4Cma2GCOzR7ZLgACQ
"Cosmetic Dentists, Health & Medical, Orthodontists, Dentists, General Dentistry"	c1XP4S_mPUJh8RAhltQljw
"Oral Surgeons, General Dentistry, Orthodontists, Cosmetic Dentists, Dentists, Health & Medical"	NM3C2VbhxiEN9-xAYjQHEw
"Dentists, Health & Medical, General Dentistry"	#NAME?
"Psychologists, Hydrotherapy, Cosmetic Dentists, Fitness & Instruction, Dentists, Yoga, Beauty & Spas, Massage Therapy, Acupuncture, General Dentistry, Active Life, Reflexology, Counseling & Mental Health, Massage, Health & Medical"	r3pkt0gCNHIX8bK03QhVQQ
"Orthodontists, Dentists, Health & Medical"	smAxaC3Fwomra8XBTSL1pg
"General Dentistry, Health & Medical, Dentists"	hnMbeaedvftXpAxFK2_kCA
"Orthodontists, Health & Medical, Dentists"	tVpv4usIV0yXw0lY7-PC8w
"Dentists, Pediatric Dentists, Health & Medical"	x7upRA9Av-WpljTrri1rtw
"Endodontists, Dentists, Health & Medical"	FHvOvhUnuFfDv0j5gpqzRg
"Dentists, General Dentistry, Health & Medical"	DgAniWJ6paaj10n4a014kw
"General Dentistry, Health & Medical, Professional Services, Dentists"	XlQ8KKrYzfJjgPuEGB81Aw
"General Dentistry, Health & Medical, Dentists, Cosmetic Dentists, Periodontists"	RcJq8R9A9iSEIn7XZBzsOw
"Cosmetic Dentists, Dentists, Orthodontists, General Dentistry, Health & Medical"	Xr8JY-r7HUCRXYL2zQWo4g
"Dentists, Health & Medical, Cosmetic Dentists, General Dentistry"	xVp27uwp2eNfs23Fdmy8xw
"Dentists, General Dentistry, Health & Medical, Oral Surgeons"	cNOsobjeOB8ESd7Z6mrH0w
"Health & Medical, Endodontists, Cosmetic Dentists, Dentists, Orthodontists, Pediatric Dentists"	AdCFA8weLVXNIWF5OenKXQ
"Dentists, Health & Medical, Orthodontists, Endodontists, General Dentistry"	bdVxctBQ---wJjeFah4zbQ
"General Dentistry, Dentists, Health & Medical"	2LI3ejP4-gbZ2x_w7tY2Ug
"General Dentistry, Oral Surgeons, Health & Medical, Orthodontists, Cosmetic Dentists, Dentists"	cEScexUEvMu1t_252q_hdg
"Health & Medical, Endodontists, Dentists"	JCPH_h68BQGTwNz6yZUXGg
"Health & Medical, Pediatric Dentists, Cosmetic Dentists, General Dentistry, Dentists"	OfuQ3rVVkNNB4P97j1QhaQ
"Dentists, General Dentistry, Health & Medical, Pediatric Dentists"	tqzoR8gE0-_Ov5oXtTN-4g
"Health & Medical, Dentists, Oral Surgeons"	A9oVkJwzE7LR8DjiZnmHBg
"General Dentistry, Pediatric Dentists, Health & Medical, Cosmetic Dentists, Endodontists, Dentists"	gz1FhM5W1ld-dwgYV5xRZQ
"Dentists, General Dentistry, Health & Medical"	oAQMb0isPwRuYrG0fFs2dw
"Cosmetic Dentists, Health & Medical, Orthodontists, Dentists, General Dentistry"	P4bah6KYSOv18PTwKgz-9w
"Health & Medical, Dentists, Pediatric Dentists, Orthodontists"	yGUieVhfGHxnxdcLuBsenw
"Medical Spas, Beauty & Spas, Dentists, Health & Medical, General Dentistry, Cosmetic Dentists"	4gCe2hc1P7kwPbotLjSUMA
"Dentists, Health & Medical, Cosmetic Dentists, Prosthodontists, General Dentistry"	AIDCwDFuQmfTvjHluKKyCA
"Orthodontists, Periodontists, Health & Medical, General Dentistry, Dentists, Cosmetic Dentists, Pediatric Dentists, Endodontists"	mbYHBjajeapcDYN7F0NMjQ
"Health & Medical, General Dentistry, Dentists, Cosmetic Dentists"	gCdKz96r7kPt-LBv0gMZ8Q
"Cosmetic Dentists, Dentists, General Dentistry, Orthodontists, Health & Medical"	zfMA___zTTBGzZPsKZFWxw
"Health & Medical, General Dentistry, Dentists"	iu-kKLcdfkLnikz-rp4Cbg
"General Dentistry, Dentists, Health & Medical"	rhiuWbqXdG2pPkygzCqOHA
"General Dentistry, Health & Medical, Pediatric Dentists, Dentists, Cosmetic Dentists"	0IKGX_N4fcEhvEEBfpfayA
"General Dentistry, Cosmetic Dentists, Dentists, Health & Medical, Oral Surgeons"	S98J2C7Z3XGEbLxGEGdoCQ
"Pediatric Dentists, General Dentistry, Health & Medical, Cosmetic Dentists, Dentists"	9L222XxcGUaQySAHTLU36w
"Oral Surgeons, Health & Medical, Dentists"	rcZHxajy0K7F2-A4Xslyig
"Health & Medical, Dentists, General Dentistry"	JODA2a8ELdk5m9BYVx1GIQ
"Health & Medical, Orthodontists, Dentists"	jawDq0UKt_WiZVdYsj1q8A
"Pediatric Dentists, Health & Medical, Dentists"	em9GQ1MpmF23DCXt2AqiBw
"Orthodontists, Dentists, Health & Medical"	fg678PYq3CW9yDOyombUtg
"Pediatric Dentists, Cosmetic Dentists, Dentists, Endodontists, Health & Medical, Oral Surgeons, General Dentistry"	dS9ZONUPUrjIFddT4WqrSw
"Dentists, Health & Medical, Cosmetic Dentists"	SPaK_JmI-xZg2on37HdY_Q
"Health & Medical, General Dentistry, Dentists"	Blag8gXnMHrK3YUinjp0Iw
"Dentists, Health & Medical, General Dentistry"	YuyuNY9rHoNhMsO_xtRnrg
"Dentists, Periodontists, Cosmetic Dentists, Health & Medical, General Dentistry"	G96040HhsA1SW8QNctXoQQ
"Dentists, Periodontists, Health & Medical"	NBSUfvLAe-Sh63dDH1Ykog
"Orthodontists, Dentists, Health & Medical, Pediatric Dentists"	8pC7jQY8MNHVL0W6pRItfg
"Dentists, Beauty & Spas, General Dentistry, Health & Medical, Teeth Whitening, Cosmetic Dentists"	fnfC3IzJVKb-v9elfh-rSw
"Dentists, Cosmetic Dentists, General Dentistry, Oral Surgeons, Health & Medical"	eRRnjV6DOFH0AxvjhST3hw
"Health & Medical, Dentists, General Dentistry"	KGuGZnwOAakhUKvu5-rcVg
"General Dentistry, Cosmetic Dentists, Dentists, Health & Medical"	xk6f1JfM3FkS5r2I7oO6pw
"Health & Medical, Cosmetic Dentists, Dentists, Oral Surgeons, General Dentistry, Orthodontists"	MCQABzk15LzZ8f-ApWgs5A
"General Dentistry, Dentists, Health & Medical, Pediatric Dentists, Cosmetic Dentists, Endodontists"	n8MCpGNogG7UBjnvMmeElw
"Health & Medical, Dentists, General Dentistry, Cosmetic Dentists"	mZqcPDTgb0vGVDFrjJu0fA
"Dentists, Endodontists, Pediatric Dentists, General Dentistry, Health & Medical"	T_-rxKntbxt1MuvZEVewjg
"Dentists, Health & Medical, Cosmetic Dentists, Oral Surgeons, General Dentistry"	JPRj5Vjjm5jRuyYWgnA9iA
"Oral Surgeons, Dentists, General Dentistry, Health & Medical, Cosmetic Dentists"	KkM_LJ-Nz2ORsFgA6lCTNg
"Health & Medical, Orthodontists, Cosmetic Dentists, General Dentistry, Dentists"	3z6IFHo3pPU5jaKtVyAqUQ
"Dentists, Endodontists, Health & Medical"	r2QQhaEZm-Go9qEnt1r92Q
"Oral Surgeons, Endodontists, Health & Medical, Cosmetic Dentists, General Dentistry, Dentists"	fgpqBO-7oF49LzIuNDT5_g
"Cosmetic Dentists, Dentists, General Dentistry, Health & Medical, Orthodontists"	T5gE3r3neFki2QdbLoka5g
"Health & Medical, Cosmetic Dentists, General Dentistry, Dentists"	pSNiIBwiainTZaCbFKgYTQ
"Health & Medical, General Dentistry, Endodontists, Dentists, Cosmetic Dentists"	4Mq8fAWmFqfnfPgivGH3fA
"General Dentistry, Dentists, Health & Medical"	Z_dg979j2TSfv5O7UDXmcw
"General Dentistry, Dentists, Health & Medical"	AWTPEDp9TWnoyUTy900XBA
"Orthodontists, Dentists, General Dentistry, Health & Medical, Pediatric Dentists"	UYbwnLS-nKJ9qV7Hpkqjfw
"General Dentistry, Orthodontists, Dentists, Health & Medical, Cosmetic Dentists"	_RY7rFO6R_nHfMUCskW_eQ
"Dentists, Health & Medical, General Dentistry, Cosmetic Dentists"	4NWB_5p8v4LmJdUnZgzaeg
"Cosmetic Dentists, Endodontists, Health & Medical, General Dentistry, Dentists"	NUu_GIv6-aIK1MMJee8hcA
"Cosmetic Dentists, Dentists, General Dentistry, Pediatric Dentists, Health & Medical"	BiF3p3XWonsxbfYcsK97bQ
"Dentists, Periodontists, Endodontists, General Dentistry, Cosmetic Dentists, Health & Medical, Dental Hygienists"	q5HEtAh6eDT6ePO_UHjoeg
"Oral Surgeons, Dental Hygienists, General Dentistry, Beauty & Spas, Medical Spas, Dentists, Cosmetic Dentists, Endodontists, Health & Medical, Orthodontists"	dBcWC8sY7ZKyfdxABC2Llw
"Dental Hygienists, Cosmetic Dentists, Health & Medical, Storefront Clinics, Dentists, Periodontists, General Dentistry"	3ouTk8Q2_0z44AS0NFpioQ
"Cosmetic Dentists, General Dentistry, Doctors, Periodontists, Dentists, Health & Medical, Family Practice, Pediatric Dentists"	ADJZFmExgwVVVHkV0_ba2g
"Orthodontists, Dentists, Health & Medical"	zFfkeBITFLmKp6Z6Byk8ZQ
"Dentists, Endodontists, General Dentistry, Health & Medical, Oral Surgeons, Cosmetic Dentists, Pediatric Dentists"	UdUiVp5GQCGw1IptsMo4yQ
